"Date","Price","Open","High","Low","Change %"
"Jul 20, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 19, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 18, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 15, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 14, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 13, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 12, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 11, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 08, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 07, 1983","24.207","24.207","24.207","24.207","0.00%"
"Jul 06, 1983","24.207","24.207","24.207","24.207","5.07%"
"Jul 05, 1983","23.040","23.040","23.040","23.040","0.00%"
"Jul 01, 1983","23.040","23.040","23.040","23.040","-0.09%"
"Jun 30, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 29, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 28, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 27, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 24, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 23, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 22, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 21, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 20, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 17, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 16, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 15, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 14, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 13, 1983","23.060","23.060","23.060","23.060","0.00%"
"Jun 10, 1983","23.060","23.060","23.060","23.060","0.04%"
"Jun 09, 1983","23.050","23.050","23.050","23.050","0.00%"
"Jun 08, 1983","23.050","23.050","23.050","23.050","0.00%"
"Jun 07, 1983","23.050","23.050","23.050","23.050","0.00%"
"Jun 06, 1983","23.050","23.050","23.050","23.050","0.00%"
"Jun 03, 1983","23.050","23.050","23.050","23.050","0.30%"
"Jun 02, 1983","22.980","22.980","22.980","22.980","0.00%"
"Jun 01, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 31, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 27, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 26, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 25, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 24, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 23, 1983","22.980","22.980","22.980","22.980","0.00%"
"May 20, 1983","22.980","22.980","22.980","22.980","0.04%"
"May 19, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 18, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 17, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 16, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 13, 1983","22.970","22.970","22.970","22.970","0.04%"
"May 12, 1983","22.960","22.960","22.960","22.960","0.09%"
"May 11, 1983","22.940","22.940","22.940","22.940","-0.09%"
"May 10, 1983","22.960","22.960","22.960","22.960","0.00%"
"May 09, 1983","22.960","22.960","22.960","22.960","0.00%"
"May 06, 1983","22.960","22.960","22.960","22.960","-0.04%"
"May 05, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 04, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 03, 1983","22.970","22.970","22.970","22.970","0.00%"
"May 02, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 29, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 28, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 27, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 26, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 25, 1983","22.970","22.970","22.970","22.970","0.00%"
"Apr 22, 1983","22.970","22.970","22.970","22.970","0.04%"
"Apr 21, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 20, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 19, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 18, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 15, 1983","22.960","22.960","22.960","22.960","-0.17%"
"Apr 14, 1983","23.000","23.000","23.000","23.000","0.00%"
"Apr 13, 1983","23.000","23.000","23.000","23.000","0.00%"
"Apr 12, 1983","23.000","23.000","23.000","23.000","0.00%"
"Apr 11, 1983","23.000","23.000","23.000","23.000","0.13%"
"Apr 08, 1983","22.970","22.970","22.970","22.970","0.04%"
"Apr 07, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 06, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 05, 1983","22.960","22.960","22.960","22.960","0.00%"
"Apr 04, 1983","22.960","22.960","22.960","22.960","-0.04%"
"Apr 01, 1983","22.970","22.970","22.970","22.970","0.00%"
"Mar 31, 1983","22.970","22.970","22.970","22.970","0.00%"
"Mar 30, 1983","22.970","22.970","22.970","22.970","0.00%"
"Mar 29, 1983","22.970","22.970","22.970","22.970","0.00%"
"Mar 28, 1983","22.970","22.970","22.970","22.970","0.00%"
"Mar 25, 1983","22.970","22.970","22.970","22.970","-0.04%"
"Mar 24, 1983","22.980","22.980","22.980","22.980","0.00%"
"Mar 23, 1983","22.980","22.980","22.980","22.980","0.00%"
"Mar 22, 1983","22.980","22.980","22.980","22.980","0.00%"
"Mar 21, 1983","22.980","22.980","22.980","22.980","0.00%"
"Mar 18, 1983","22.980","22.980","22.980","22.980","-0.04%"
"Mar 17, 1983","22.990","22.990","22.990","22.990","0.00%"
"Mar 16, 1983","22.990","22.990","22.990","22.990","0.00%"
"Mar 15, 1983","22.990","22.990","22.990","22.990","0.00%"
"Mar 14, 1983","22.990","22.990","22.990","22.990","0.00%"
"Mar 11, 1983","22.990","22.990","22.990","22.990","-0.04%"
"Mar 10, 1983","23.000","23.000","23.000","23.000","0.00%"
"Mar 09, 1983","23.000","23.000","23.000","23.000","0.00%"
"Mar 08, 1983","23.000","23.000","23.000","23.000","0.00%"
"Mar 07, 1983","23.000","23.000","23.000","23.000","0.00%"
"Mar 04, 1983","23.000","23.000","23.000","23.000","0.17%"
"Mar 03, 1983","22.960","22.960","22.960","22.960","0.00%"
"Mar 02, 1983","22.960","22.960","22.960","22.960","0.00%"
"Mar 01, 1983","22.960","22.960","22.960","22.960","0.00%"
"Feb 28, 1983","22.960","22.960","22.960","22.960","0.00%"
"Feb 25, 1983","22.960","22.960","22.960","22.960","0.02%"
"Feb 24, 1983","22.955","22.955","22.955","22.955","0.00%"
"Feb 23, 1983","22.955","22.955","22.955","22.955","0.00%"
"Feb 22, 1983","22.955","22.955","22.955","22.955","-0.46%"
"Feb 18, 1983","23.060","23.060","23.060","23.060","0.00%"
"Feb 17, 1983","23.060","23.060","23.060","23.060","0.00%"
"Feb 16, 1983","23.060","23.060","23.060","23.060","0.00%"
"Feb 15, 1983","23.060","23.060","23.060","23.060","0.00%"
"Feb 14, 1983","23.060","23.060","23.060","23.060","0.00%"
"Feb 11, 1983","23.060","23.060","23.060","23.060","7.41%"
"Feb 10, 1983","21.470","21.470","21.470","21.470","0.00%"
"Feb 09, 1983","21.470","21.470","21.470","21.470","0.00%"
"Feb 08, 1983","21.470","21.470","21.470","21.470","0.00%"
"Feb 07, 1983","21.470","21.470","21.470","21.470","0.00%"
"Feb 04, 1983","21.470","21.470","21.470","21.470","0.23%"
"Feb 03, 1983","21.420","21.420","21.420","21.420","0.00%"
"Feb 02, 1983","21.420","21.420","21.420","21.420","0.00%"
"Feb 01, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 31, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 28, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 27, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 26, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 25, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 24, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 21, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 20, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 19, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 18, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 17, 1983","21.420","21.420","21.420","21.420","0.00%"
"Jan 14, 1983","21.420","21.420","21.420","21.420","0.05%"
"Jan 13, 1983","21.410","21.410","21.410","21.410","0.00%"
"Jan 12, 1983","21.410","21.410","21.410","21.410","0.00%"
"Jan 11, 1983","21.410","21.410","21.410","21.410","0.00%"
"Jan 10, 1983","21.410","21.410","21.410","21.410","0.00%"
"Jan 07, 1983","21.410","21.410","21.410","21.410","0.71%"
"Jan 06, 1983","21.260","21.260","21.260","21.260","0.00%"
"Jan 05, 1983","21.260","21.260","21.260","21.260","0.47%"
"Jan 04, 1983","21.160","21.160","21.160","21.160","0.00%"
"Jan 03, 1983","21.160","21.160","21.160","21.160","-0.47%"
"Dec 31, 1982","21.260","21.260","21.260","21.260","0.00%"
"Dec 30, 1982","21.260","21.260","21.260","21.260","0.00%"
"Dec 29, 1982","21.260","21.260","21.260","21.260","0.47%"
"Dec 28, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 27, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 24, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 23, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 22, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 21, 1982","21.160","21.160","21.160","21.160","0.24%"
"Dec 20, 1982","21.110","21.110","21.110","21.110","-0.24%"
"Dec 17, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 16, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 15, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 14, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 13, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 10, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 09, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 08, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 07, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 06, 1982","21.160","21.160","21.160","21.160","0.00%"
"Dec 03, 1982","21.160","21.160","21.160","21.160","0.28%"
"Dec 02, 1982","21.100","21.100","21.100","21.100","0.00%"
"Dec 01, 1982","21.100","21.100","21.100","21.100","0.00%"
"Nov 30, 1982","21.100","21.100","21.100","21.100","0.00%"
"Nov 29, 1982","21.100","21.100","21.100","21.100","0.00%"
"Nov 26, 1982","21.100","21.100","21.100","21.100","0.00%"
"Nov 24, 1982","21.100","21.100","21.100","21.100","0.33%"
"Nov 23, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 22, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 19, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 18, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 17, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 16, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 15, 1982","21.030","21.030","21.030","21.030","0.00%"
"Nov 12, 1982","21.030","21.030","21.030","21.030","0.38%"
"Nov 10, 1982","20.950","20.950","20.950","20.950","0.00%"
"Nov 09, 1982","20.950","20.950","20.950","20.950","0.00%"
"Nov 08, 1982","20.950","20.950","20.950","20.950","0.00%"
"Nov 05, 1982","20.950","20.950","20.950","20.950","0.19%"
"Nov 04, 1982","20.910","20.910","20.910","20.910","0.00%"
"Nov 03, 1982","20.910","20.910","20.910","20.910","0.00%"
"Nov 01, 1982","20.910","20.910","20.910","20.910","0.00%"
"Oct 29, 1982","20.910","20.910","20.910","20.910","0.24%"
"Oct 28, 1982","20.860","20.860","20.860","20.860","0.00%"
"Oct 27, 1982","20.860","20.860","20.860","20.860","0.00%"
"Oct 26, 1982","20.860","20.860","20.860","20.860","0.00%"
"Oct 25, 1982","20.860","20.860","20.860","20.860","0.00%"
"Oct 22, 1982","20.860","20.860","20.860","20.860","-0.05%"
"Oct 21, 1982","20.870","20.870","20.870","20.870","0.00%"
"Oct 20, 1982","20.870","20.870","20.870","20.870","0.00%"
"Oct 19, 1982","20.870","20.870","20.870","20.870","0.00%"
"Oct 18, 1982","20.870","20.870","20.870","20.870","0.00%"
"Oct 15, 1982","20.870","20.870","20.870","20.870","-0.14%"
"Oct 14, 1982","20.900","20.900","20.900","20.900","0.00%"
"Oct 13, 1982","20.900","20.900","20.900","20.900","0.00%"
"Oct 12, 1982","20.900","20.900","20.900","20.900","0.00%"
"Oct 08, 1982","20.900","20.900","20.900","20.900","-0.29%"
"Oct 07, 1982","20.960","20.960","20.960","20.960","0.00%"
"Oct 06, 1982","20.960","20.960","20.960","20.960","0.00%"
"Oct 05, 1982","20.960","20.960","20.960","20.960","0.00%"
"Oct 04, 1982","20.960","20.960","20.960","20.960","0.00%"
"Oct 01, 1982","20.960","20.960","20.960","20.960","0.19%"
"Sep 30, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 29, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 28, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 27, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 24, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 23, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 22, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 21, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 20, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 17, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 16, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 15, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 14, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 13, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 10, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 09, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 08, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 07, 1982","20.920","20.920","20.920","20.920","0.00%"
"Sep 03, 1982","20.920","20.920","20.920","20.920","0.10%"
"Sep 02, 1982","20.900","20.900","20.900","20.900","0.00%"
"Sep 01, 1982","20.900","20.900","20.900","20.900","0.00%"
"Aug 31, 1982","20.900","20.900","20.900","20.900","0.00%"
"Aug 30, 1982","20.900","20.900","20.900","20.900","0.00%"
"Aug 27, 1982","20.900","20.900","20.900","20.900","0.29%"
"Aug 26, 1982","20.840","20.840","20.840","20.840","0.00%"
"Aug 25, 1982","20.840","20.840","20.840","20.840","0.00%"
"Aug 24, 1982","20.840","20.840","20.840","20.840","0.00%"
"Aug 23, 1982","20.840","20.840","20.840","20.840","0.00%"
"Aug 20, 1982","20.840","20.840","20.840","20.840","-0.24%"
"Aug 19, 1982","20.890","20.890","20.890","20.890","0.00%"
"Aug 18, 1982","20.890","20.890","20.890","20.890","0.00%"
"Aug 17, 1982","20.890","20.890","20.890","20.890","0.00%"
"Aug 16, 1982","20.890","20.890","20.890","20.890","0.00%"
"Aug 13, 1982","20.890","20.890","20.890","20.890","-0.10%"
"Aug 12, 1982","20.910","20.910","20.910","20.910","0.00%"
"Aug 11, 1982","20.910","20.910","20.910","20.910","0.00%"
"Aug 10, 1982","20.910","20.910","20.910","20.910","0.00%"
"Aug 09, 1982","20.910","20.910","20.910","20.910","0.00%"
"Aug 06, 1982","20.910","20.910","20.910","20.910","-0.19%"
"Aug 05, 1982","20.950","20.950","20.950","20.950","0.00%"
"Aug 04, 1982","20.950","20.950","20.950","20.950","0.00%"
"Aug 03, 1982","20.950","20.950","20.950","20.950","0.00%"
"Aug 02, 1982","20.950","20.950","20.950","20.950","0.00%"
"Jul 30, 1982","20.950","20.950","20.950","20.950","0.24%"
"Jul 29, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 28, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 27, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 26, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 23, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 22, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 21, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 20, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 19, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 16, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 15, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 14, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 13, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 12, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 09, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 08, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 07, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 06, 1982","20.900","20.900","20.900","20.900","0.00%"
"Jul 02, 1982","20.900","20.900","20.900","20.900","0.72%"
"Jul 01, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 30, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 29, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 28, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 25, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 24, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 23, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 22, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 21, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 18, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 17, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 16, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 15, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 14, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 11, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 10, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 09, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 08, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 07, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 04, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 03, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 02, 1982","20.750","20.750","20.750","20.750","0.00%"
"Jun 01, 1982","20.750","20.750","20.750","20.750","0.00%"
"May 28, 1982","20.750","20.750","20.750","20.750","2.98%"
"May 27, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 26, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 25, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 24, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 21, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 20, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 19, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 18, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 17, 1982","20.150","20.150","20.150","20.150","0.00%"
"May 14, 1982","20.150","20.150","20.150","20.150","-1.47%"
"May 13, 1982","20.450","20.450","20.450","20.450","0.00%"
"May 12, 1982","20.450","20.450","20.450","20.450","0.00%"
"May 11, 1982","20.450","20.450","20.450","20.450","0.00%"
"May 10, 1982","20.450","20.450","20.450","20.450","0.00%"
"May 07, 1982","20.450","20.450","20.450","20.450","-1.21%"
"May 06, 1982","20.700","20.700","20.700","20.700","0.00%"
"May 05, 1982","20.700","20.700","20.700","20.700","0.00%"
"May 04, 1982","20.700","20.700","20.700","20.700","0.00%"
"May 03, 1982","20.700","20.700","20.700","20.700","0.00%"
"Apr 30, 1982","20.700","20.700","20.700","20.700","0.73%"
"Apr 29, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 28, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 27, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 26, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 23, 1982","20.550","20.550","20.550","20.550","0.49%"
"Apr 22, 1982","20.450","20.450","20.450","20.450","0.00%"
"Apr 21, 1982","20.450","20.450","20.450","20.450","0.00%"
"Apr 20, 1982","20.450","20.450","20.450","20.450","0.00%"
"Apr 19, 1982","20.450","20.450","20.450","20.450","0.00%"
"Apr 16, 1982","20.450","20.450","20.450","20.450","-0.49%"
"Apr 15, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 14, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 13, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 12, 1982","20.550","20.550","20.550","20.550","0.00%"
"Apr 09, 1982","20.550","20.550","20.550","20.550","-0.72%"
"Apr 08, 1982","20.700","20.700","20.700","20.700","0.00%"
"Apr 07, 1982","20.700","20.700","20.700","20.700","0.00%"
"Apr 06, 1982","20.700","20.700","20.700","20.700","0.00%"
